date,PM2.5,TEMP,DEWP
2015-09-12 17:00:00,5.0,25.6,5.7
2015-09-12 18:00:00,5.0,24.8,5.0
2015-09-12 19:00:00,10.0,22.5,6.3
2015-09-12 20:00:00,16.0,22.0,7.0
2015-09-12 21:00:00,19.0,21.2,7.8
2015-09-12 22:00:00,17.0,20.2,8.2
2015-09-12 23:00:00,18.0,19.8,8.8
2015-09-13 00:00:00,18.0,18.7,9.2
2015-09-13 01:00:00,137.0,17.8,9.4
2015-09-13 02:00:00,25.0,15.1,10.5
2015-09-13 03:00:00,26.0,15.3,10.7
2015-09-13 04:00:00,21.0,13.5,10.8
2015-09-13 05:00:00,19.0,12.7,11.1
2015-09-13 06:00:00,20.0,12.4,11.1
2015-09-13 07:00:00,19.0,15.5,12.3
2015-09-13 08:00:00,16.0,18.5,11.3
2015-09-13 09:00:00,17.0,21.1,9.3
2015-09-13 10:00:00,18.0,23.9,10.9
2015-09-13 11:00:00,16.0,25.5,10.1
2015-09-13 12:00:00,18.0,27.4,8.8
2015-09-13 13:00:00,12.0,28.6,6.6
2015-09-13 14:00:00,13.0,29.1,6.5
2015-09-13 15:00:00,15.0,29.3,8.4
2015-09-13 16:00:00,13.0,29.3,9.9
2015-09-13 17:00:00,16.0,28.9,9.1
2015-09-13 18:00:00,16.0,27.4,8.3
2015-09-13 19:00:00,16.0,25.9,9.7
2015-09-13 20:00:00,27.0,24.9,10.7
2015-09-13 21:00:00,36.0,24.4,10.7
2015-09-13 22:00:00,34.0,23.1,10.8
2015-09-13 23:00:00,33.0,22.1,11.5
2015-09-14 00:00:00,38.0,21.2,11.8
2015-09-14 01:00:00,49.0,18.7,12.4
2015-09-14 02:00:00,40.0,16.6,13.7
2015-09-14 03:00:00,35.0,16.0,13.3
2015-09-14 04:00:00,53.0,15.1,13.3
2015-09-14 05:00:00,56.0,15.6,13.8
2015-09-14 06:00:00,48.0,14.8,13.5
2015-09-14 07:00:00,40.0,16.0,14.2
2015-09-14 08:00:00,45.0,18.3,14.4
2015-09-14 09:00:00,59.0,20.1,14.5
2015-09-14 10:00:00,82.0,21.8,14.9
2015-09-14 11:00:00,102.0,23.8,14.2
2015-09-14 12:00:00,119.0,25.0,13.5
2015-09-14 13:00:00,104.0,25.0,12.6
2015-09-14 14:00:00,116.0,25.5,12.0
2015-09-14 15:00:00,91.0,25.4,10.8
2015-09-14 16:00:00,89.0,25.8,10.4
2015-09-14 17:00:00,70.0,25.7,7.8
2015-09-14 18:00:00,54.0,24.7,9.8
2015-09-14 19:00:00,58.0,23.0,13.2
2015-09-14 20:00:00,64.0,21.4,12.8
2015-09-14 21:00:00,72.0,19.6,13.3
2015-09-14 22:00:00,76.0,17.7,13.2
2015-09-14 23:00:00,82.0,17.3,13.4
2015-09-15 00:00:00,85.0,18.4,12.8
2015-09-15 01:00:00,86.0,16.1,13.6
2015-09-15 02:00:00,94.0,15.4,13.6
2015-09-15 03:00:00,99.0,15.0,13.7
2015-09-15 04:00:00,117.0,15.1,13.8
2015-09-15 05:00:00,124.0,14.7,13.4
2015-09-15 06:00:00,135.0,14.0,13.0
2015-09-15 07:00:00,126.0,15.4,13.8
2015-09-15 08:00:00,132.0,17.4,13.1
2015-09-15 09:00:00,132.0,19.3,13.9
2015-09-15 10:00:00,133.0,21.0,13.9
2015-09-15 11:00:00,134.0,22.5,14.6
2015-09-15 12:00:00,126.0,24.1,14.8
2015-09-15 13:00:00,119.0,24.4,14.2
2015-09-15 14:00:00,113.0,25.2,13.1
2015-09-15 15:00:00,120.0,25.8,11.9
2015-09-15 16:00:00,96.0,25.6,11.7
2015-09-15 17:00:00,97.0,25.1,11.6
2015-09-15 18:00:00,103.0,24.4,11.0
2015-09-15 19:00:00,98.0,22.1,11.8
2015-09-15 20:00:00,111.0,19.3,13.5
2015-09-15 21:00:00,119.0,17.9,14.2
2015-09-15 22:00:00,124.0,17.2,14.5
2015-09-15 23:00:00,127.0,16.8,14.1
2015-09-16 00:00:00,124.0,16.3,14.5
2015-09-16 01:00:00,131.0,15.9,14.3
2015-09-16 02:00:00,182.0,15.7,14.4
2015-09-16 03:00:00,165.0,15.8,14.5
2015-09-16 04:00:00,158.0,15.0,14.2
2015-09-16 05:00:00,154.0,14.7,14.2
2015-09-16 06:00:00,153.0,14.2,13.6
2015-09-16 09:00:00,98.0,18.9,15.0
2015-09-16 10:00:00,152.0,21.0,15.3
2015-09-16 11:00:00,177.0,22.9,15.5
2015-09-16 12:00:00,178.0,24.6,14.7
2015-09-16 13:00:00,143.0,25.3,14.4
2015-09-16 14:00:00,116.0,26.2,13.0
2015-09-16 15:00:00,101.0,26.5,13.3
2015-09-16 18:00:00,61.0,24.5,13.7
2015-09-16 19:00:00,99.0,23.9,14.0
2015-09-16 20:00:00,104.0,22.5,14.3
2015-09-16 21:00:00,117.0,20.1,15.7
2015-09-16 22:00:00,143.0,18.7,15.9
2015-09-17 04:00:00,121.0,17.2,15.4
2015-09-17 05:00:00,178.0,16.4,15.4
2015-09-17 06:00:00,177.0,16.3,15.5
2015-09-17 07:00:00,170.0,16.6,15.5
2015-09-17 08:00:00,174.0,18.3,15.5
2015-09-17 09:00:00,166.0,20.0,15.4
2015-09-17 10:00:00,159.0,21.3,15.6
2015-09-17 11:00:00,157.0,23.3,16.6
2015-09-17 12:00:00,169.0,24.5,16.5
2015-09-17 13:00:00,165.0,25.8,16.6
2015-09-17 14:00:00,158.0,27.0,16.3
2015-09-17 15:00:00,116.0,27.1,16.1
2015-09-17 16:00:00,110.0,26.8,16.1
2015-09-17 17:00:00,107.0,26.9,16.5
2015-09-17 18:00:00,118.0,26.0,16.3
2015-09-17 19:00:00,129.0,25.0,16.2
2015-09-17 20:00:00,149.0,22.3,17.2
2015-09-17 21:00:00,164.0,20.6,17.6
2015-09-17 22:00:00,177.0,21.0,17.8
2015-09-17 23:00:00,180.0,21.0,18.0
2015-09-18 00:00:00,241.0,21.0,18.0
2015-09-18 01:00:00,252.0,20.8,18.6
2015-09-18 02:00:00,237.0,20.2,19.0
2015-09-18 03:00:00,228.0,21.1,18.8
2015-09-18 04:00:00,206.0,20.1,18.4
2015-09-18 05:00:00,87.0,20.2,18.3
2015-09-18 06:00:00,53.0,20.2,18.0
2015-09-18 07:00:00,89.0,20.0,18.1
2015-09-18 08:00:00,118.0,20.8,16.8
2015-09-18 09:00:00,86.0,21.9,17.1
2015-09-18 10:00:00,84.0,24.1,16.6
2015-09-18 11:00:00,78.0,25.8,16.1
2015-09-18 12:00:00,44.0,27.2,15.6
2015-09-18 13:00:00,25.0,28.4,13.9
2015-09-18 14:00:00,18.0,29.0,12.4
2015-09-18 15:00:00,17.0,29.4,11.4
2015-09-18 16:00:00,14.0,29.2,10.3
2015-09-18 17:00:00,17.0,28.3,13.4
2015-09-18 18:00:00,23.0,26.4,14.2
2015-09-18 19:00:00,29.0,22.9,15.7
2015-09-18 20:00:00,43.0,21.7,15.5
2015-09-18 21:00:00,49.0,20.5,15.9
2015-09-18 22:00:00,54.0,20.1,15.9
2015-09-18 23:00:00,37.0,19.1,16.0
2015-09-19 00:00:00,32.0,17.8,15.2
2015-09-19 01:00:00,27.0,18.4,13.0
2015-09-19 02:00:00,24.0,16.7,13.6
2015-09-19 03:00:00,20.0,15.5,13.5
2015-09-19 04:00:00,16.0,14.8,13.2
2015-09-19 05:00:00,17.0,18.0,9.9
2015-09-19 06:00:00,18.0,17.0,10.1
2015-09-19 07:00:00,13.0,17.7,10.6
2015-09-19 08:00:00,13.0,20.0,9.0
2015-09-19 09:00:00,15.0,21.7,9.9
2015-09-19 10:00:00,14.0,23.5,9.5
2015-09-19 11:00:00,14.0,25.4,10.0
2015-09-19 12:00:00,14.0,26.7,9.1
2015-09-19 13:00:00,14.0,27.3,7.7
2015-09-19 14:00:00,13.0,28.1,7.9
2015-09-19 15:00:00,15.0,28.0,7.3
2015-09-19 16:00:00,17.0,28.3,8.0
2015-09-19 17:00:00,18.0,27.6,8.5
2015-09-19 18:00:00,23.0,26.3,8.7
2015-09-19 19:00:00,25.0,23.6,11.0
2015-09-19 20:00:00,29.0,22.7,10.5
2015-09-19 21:00:00,37.0,21.5,10.3
2015-09-19 22:00:00,44.0,22.3,10.1
2015-09-19 23:00:00,55.0,22.7,14.8
2015-09-20 00:00:00,91.0,22.0,15.8
2015-09-20 01:00:00,99.0,21.6,16.5
2015-09-20 02:00:00,109.0,19.5,16.7
2015-09-20 03:00:00,120.0,18.5,16.7
2015-09-20 04:00:00,88.0,18.3,16.6
2015-09-20 05:00:00,62.0,18.7,16.8
2015-09-20 06:00:00,60.0,18.2,15.8
2015-09-20 07:00:00,55.0,18.1,15.5
2015-09-20 08:00:00,47.0,18.8,15.3
2015-09-20 09:00:00,51.0,20.1,15.9
2015-09-20 10:00:00,56.0,21.4,17.4
2015-09-20 11:00:00,73.0,23.3,18.2
2015-09-20 12:00:00,111.0,24.9,17.6
2015-09-20 13:00:00,142.0,25.9,16.2
2015-09-20 14:00:00,114.0,27.0,15.7
2015-09-20 15:00:00,111.0,26.9,15.3
2015-09-20 16:00:00,106.0,26.8,15.2
2015-09-20 17:00:00,97.0,26.4,14.5
2015-09-20 18:00:00,89.0,25.6,13.8
2015-09-20 19:00:00,72.0,24.8,13.7
2015-09-20 20:00:00,61.0,24.7,12.6
2015-09-20 21:00:00,57.0,24.6,12.2
2015-09-20 22:00:00,54.0,23.4,12.7
2015-09-20 23:00:00,64.0,22.7,12.9
2015-09-21 00:00:00,67.0,19.7,14.3
2015-09-21 01:00:00,79.0,20.6,14.0
2015-09-21 02:00:00,78.0,20.1,14.0
2015-09-21 03:00:00,78.0,20.1,13.3
2015-09-21 04:00:00,99.0,17.2,14.1
2015-09-21 05:00:00,110.0,16.4,14.1
2015-09-21 06:00:00,103.0,15.8,14.0
2015-09-21 07:00:00,99.0,16.5,14.5
2015-09-21 08:00:00,101.0,19.6,14.2
2015-09-21 09:00:00,105.0,21.4,14.5
2015-09-21 10:00:00,122.0,22.9,15.0
2015-09-21 11:00:00,131.0,24.3,13.8
2015-09-21 12:00:00,143.0,26.0,12.4
2015-09-21 13:00:00,132.0,27.1,11.9
2015-09-21 14:00:00,97.0,27.5,12.7
2015-09-21 15:00:00,91.0,27.7,12.9
2015-09-21 16:00:00,92.0,27.3,12.9
2015-09-21 17:00:00,96.0,26.9,12.5
2015-09-21 18:00:00,94.0,26.1,12.5
2015-09-21 19:00:00,96.0,23.1,14.1
2015-09-21 20:00:00,107.0,22.9,14.5
2015-09-21 21:00:00,120.0,22.1,14.2
2015-09-21 22:00:00,115.0,22.4,14.5
2015-09-21 23:00:00,120.0,20.5,15.5
2015-09-22 00:00:00,141.0,20.9,15.0
2015-09-22 01:00:00,148.0,19.9,15.3
2015-09-22 02:00:00,138.0,19.3,15.6
2015-09-22 03:00:00,145.0,19.6,15.9
2015-09-22 04:00:00,155.0,19.2,16.4
2015-09-22 05:00:00,170.0,18.7,16.7
2015-09-22 06:00:00,187.0,18.4,16.7
2015-09-22 07:00:00,189.0,18.7,16.8
2015-09-22 08:00:00,197.0,19.5,16.7
2015-09-22 09:00:00,223.0,20.4,16.8
2015-09-22 10:00:00,241.0,21.6,17.0
2015-09-22 11:00:00,217.0,22.6,16.6
2015-09-22 12:00:00,206.0,23.4,16.9
2015-09-22 13:00:00,182.0,24.9,16.6
2015-09-22 14:00:00,174.0,25.2,16.6
2015-09-22 15:00:00,173.0,25.3,16.4
2015-09-22 16:00:00,180.0,25.2,16.6
2015-09-22 17:00:00,198.0,22.0,15.8
2015-09-22 18:00:00,70.0,19.2,15.9
2015-09-22 19:00:00,30.0,19.8,15.6
2015-09-22 20:00:00,29.0,19.2,16.4
2015-09-22 21:00:00,37.0,18.9,16.5
2015-09-22 22:00:00,40.0,18.0,16.2
2015-09-22 23:00:00,34.0,17.3,15.8
2015-09-23 00:00:00,25.0,16.7,15.4
2015-09-23 01:00:00,27.0,16.4,15.4
2015-09-23 02:00:00,33.0,16.7,15.7
2015-09-23 03:00:00,27.0,16.2,14.6
2015-09-23 04:00:00,26.0,15.8,14.0
2015-09-23 05:00:00,18.0,15.5,13.5
2015-09-23 06:00:00,17.0,15.6,13.3
2015-09-23 07:00:00,18.0,16.0,13.7
2015-09-23 08:00:00,17.0,17.6,13.9
2015-09-23 09:00:00,18.0,19.2,14.0
2015-09-23 10:00:00,23.0,20.5,14.4
2015-09-23 11:00:00,23.0,22.3,14.7
2015-09-23 12:00:00,22.0,24.1,14.8
2015-09-23 13:00:00,27.0,25.1,14.5
2015-09-23 14:00:00,32.0,26.3,14.1
2015-09-23 15:00:00,34.0,26.6,12.6
2015-09-23 16:00:00,28.0,26.2,13.0
2015-09-23 17:00:00,33.0,25.4,13.6
2015-09-23 18:00:00,35.0,24.5,14.6
2015-09-23 19:00:00,39.0,23.8,15.3
2015-09-23 20:00:00,41.0,22.1,15.4
2015-09-23 21:00:00,51.0,20.3,16.3
2015-09-23 22:00:00,54.0,20.5,16.5
2015-09-23 23:00:00,65.0,19.9,16.5
2015-09-24 00:00:00,67.0,19.3,16.3
2015-09-24 01:00:00,89.0,19.1,16.5
2015-09-24 02:00:00,91.0,18.6,16.4
2015-09-24 03:00:00,87.0,18.4,16.2
2015-09-24 04:00:00,76.0,18.2,16.2
2015-09-24 05:00:00,60.0,18.0,16.0
2015-09-24 06:00:00,58.0,18.5,15.9
2015-09-24 07:00:00,60.0,18.5,16.1
2015-09-24 08:00:00,88.0,18.9,16.5
2015-09-24 09:00:00,139.0,19.4,17.0
2015-09-24 10:00:00,134.0,19.6,16.6
2015-09-24 11:00:00,189.0,20.8,17.0
2015-09-24 12:00:00,191.0,22.0,17.6
2015-09-24 13:00:00,184.0,23.1,18.8
2015-09-24 14:00:00,197.0,24.4,18.3
2015-09-24 15:00:00,202.0,24.9,18.1
2015-09-24 16:00:00,206.0,25.2,18.2
2015-09-24 17:00:00,194.0,24.5,18.4
2015-09-24 18:00:00,166.0,24.4,18.3
2015-09-24 19:00:00,73.0,18.1,13.8
2015-09-24 20:00:00,25.0,18.2,14.5
2015-09-24 21:00:00,30.0,17.7,14.8
2015-09-24 22:00:00,23.0,16.6,13.5
2015-09-24 23:00:00,17.0,16.5,15.0
2015-09-25 00:00:00,22.0,16.4,15.3
2015-09-25 01:00:00,22.0,16.3,15.3
2015-09-25 02:00:00,36.0,15.9,14.9
2015-09-25 03:00:00,30.0,15.9,14.6
2015-09-25 04:00:00,26.0,15.6,14.0
2015-09-25 05:00:00,28.0,14.5,13.9
2015-09-25 06:00:00,32.0,14.2,13.7
2015-09-25 07:00:00,36.0,15.0,14.8
2015-09-25 08:00:00,32.0,17.4,13.7
2015-09-25 09:00:00,27.0,19.0,11.1
2015-09-25 10:00:00,23.0,21.5,9.7
2015-09-25 11:00:00,15.0,23.0,3.5
2015-09-25 12:00:00,8.0,24.1,1.7
2015-09-25 13:00:00,9.0,24.6,-0.6
2015-09-25 14:00:00,5.0,25.1,-1.7
2015-09-25 15:00:00,5.0,24.3,-2.3
2015-09-25 16:00:00,3.0,25.5,-2.2
2015-09-25 17:00:00,4.0,25.1,-3.4
2015-09-25 18:00:00,6.0,23.5,-2.2
2015-09-25 19:00:00,5.0,18.6,4.0
2015-09-25 20:00:00,14.0,16.9,4.9
2015-09-25 21:00:00,26.0,15.5,6.2
2015-09-25 22:00:00,39.0,14.8,7.3
2015-09-25 23:00:00,41.0,14.3,7.6
2015-09-26 00:00:00,33.0,12.6,8.3
2015-09-26 01:00:00,27.0,12.1,9.1
2015-09-26 02:00:00,15.0,12.4,8.5
2015-09-26 03:00:00,14.0,12.8,7.9
2015-09-26 04:00:00,14.0,12.9,7.1
2015-09-26 05:00:00,8.0,12.3,7.0
2015-09-26 06:00:00,9.0,12.6,6.0
2015-09-26 07:00:00,6.0,13.3,6.6
2015-09-26 08:00:00,11.0,15.4,6.7
2015-09-26 09:00:00,16.0,17.2,6.1
2015-09-26 10:00:00,15.0,18.9,7.0
2015-09-26 11:00:00,20.0,21.0,6.5
2015-09-26 12:00:00,27.0,23.5,8.4
2015-09-26 13:00:00,42.0,25.4,9.6
2015-09-26 14:00:00,44.0,26.1,9.9
2015-09-26 15:00:00,31.0,26.4,9.3
2015-09-26 16:00:00,34.0,26.3,9.2
2015-09-26 17:00:00,36.0,25.7,9.5
2015-09-26 18:00:00,41.0,24.7,9.8
2015-09-26 19:00:00,48.0,23.4,10.1
2015-09-26 20:00:00,59.0,23.1,10.2
2015-09-26 21:00:00,67.0,23.0,9.0
2015-09-26 22:00:00,66.0,21.6,9.5
2015-09-26 23:00:00,65.0,20.6,9.5
2015-09-27 00:00:00,74.0,17.3,11.6
2015-09-27 01:00:00,77.0,16.8,11.5
2015-09-27 02:00:00,85.0,15.9,11.9
2015-09-27 03:00:00,76.0,15.1,12.8
2015-09-27 04:00:00,81.0,15.5,12.8
2015-09-27 05:00:00,78.0,15.1,13.0
2015-09-27 06:00:00,81.0,16.3,11.7
2015-09-27 07:00:00,83.0,15.8,12.9
2015-09-27 08:00:00,81.0,18.6,12.1
2015-09-27 09:00:00,85.0,20.7,11.9
2015-09-27 10:00:00,83.0,22.2,12.7
2015-09-27 11:00:00,74.0,24.1,12.1
2015-09-27 12:00:00,62.0,26.2,10.4
2015-09-27 13:00:00,34.0,27.0,6.9
2015-09-27 14:00:00,27.0,27.8,4.1
2015-09-27 15:00:00,23.0,27.8,6.5
2015-09-27 16:00:00,15.0,28.1,3.0
2015-09-27 17:00:00,13.0,25.8,7.8
2015-09-27 18:00:00,15.0,23.6,11.9
2015-09-27 19:00:00,28.0,21.9,12.4
2015-09-27 20:00:00,44.0,21.8,13.2
2015-09-27 21:00:00,56.0,21.0,15.1
2015-09-27 22:00:00,51.0,20.7,15.0
2015-09-27 23:00:00,41.0,22.6,11.3
2015-09-28 00:00:00,33.0,21.2,12.3
2015-09-28 01:00:00,26.0,19.8,12.8
2015-09-28 02:00:00,28.0,19.0,13.6
2015-09-28 03:00:00,33.0,17.4,15.2
2015-09-28 04:00:00,31.0,17.7,15.0
2015-09-28 05:00:00,30.0,17.3,15.1
2015-09-28 06:00:00,28.0,17.3,15.8
2015-09-28 07:00:00,36.0,17.3,15.8
2015-09-28 08:00:00,48.0,17.8,15.1
2015-09-28 09:00:00,75.0,17.6,15.2
2015-09-28 10:00:00,91.0,17.1,15.1
2015-09-28 11:00:00,78.0,17.3,14.8
2015-09-28 12:00:00,53.0,17.4,13.5
2015-09-28 13:00:00,54.0,16.9,14.7
2015-09-28 14:00:00,50.0,17.2,14.3
2015-09-28 15:00:00,52.0,17.5,13.2
2015-09-28 16:00:00,52.0,17.9,13.4
2015-09-28 17:00:00,51.0,17.8,14.7
2015-09-28 18:00:00,47.0,17.4,13.9
2015-09-28 20:00:00,62.0,16.8,13.9
2015-09-28 21:00:00,67.0,15.7,14.4
2015-09-28 22:00:00,77.0,15.5,14.0
2015-09-28 23:00:00,77.0,15.7,14.1
2015-09-29 00:00:00,82.0,15.5,14.0
2015-09-29 01:00:00,80.0,15.8,14.2
2015-09-29 02:00:00,80.0,15.6,14.1
2015-09-29 03:00:00,85.0,15.6,14.1
2015-09-29 04:00:00,81.0,15.5,14.0
2015-09-29 05:00:00,75.0,15.3,14.0
2015-09-29 06:00:00,70.0,15.2,13.7
2015-09-29 07:00:00,64.0,15.2,13.6
2015-09-29 08:00:00,56.0,15.1,13.6
2015-09-29 09:00:00,54.0,15.7,14.1
2015-09-29 10:00:00,57.0,15.5,14.2
2015-09-29 11:00:00,45.0,15.4,12.5
2015-09-29 12:00:00,44.0,15.3,13.8
2015-09-29 13:00:00,37.0,15.5,13.5
2015-09-29 14:00:00,34.0,15.1,12.8
2015-09-29 15:00:00,30.0,14.8,13.0
2015-09-29 16:00:00,31.0,14.7,12.9
2015-09-29 17:00:00,25.0,14.6,13.5
2015-09-29 18:00:00,29.0,14.4,12.9
2015-09-29 19:00:00,26.0,14.4,12.3
2015-09-29 20:00:00,27.0,14.6,12.8
2015-09-29 21:00:00,27.0,14.4,12.6
2015-09-29 22:00:00,24.0,13.9,12.9
2015-09-29 23:00:00,25.0,13.8,13.2
2015-09-30 00:00:00,20.0,13.8,13.5
2015-09-30 01:00:00,23.0,13.8,13.2
2015-09-30 02:00:00,24.0,13.7,12.4
2015-09-30 03:00:00,24.0,13.5,12.9
2015-09-30 04:00:00,21.0,13.5,12.9
2015-09-30 05:00:00,26.0,13.6,13.1
2015-09-30 06:00:00,22.0,13.7,13.1
2015-09-30 07:00:00,18.0,13.9,13.4
2015-09-30 08:00:00,24.0,14.6,13.6
2015-09-30 09:00:00,35.0,16.4,13.1
2015-09-30 10:00:00,35.0,18.2,13.3
2015-09-30 11:00:00,33.0,18.7,12.2
2015-09-30 12:00:00,23.0,19.7,11.7
2015-09-30 13:00:00,27.0,19.3,12.3
2015-09-30 14:00:00,27.0,19.0,11.8
2015-09-30 15:00:00,24.0,18.6,11.9
2015-09-30 16:00:00,29.0,18.2,12.0
2015-09-30 17:00:00,22.0,16.7,12.8
2015-09-30 18:00:00,31.0,16.1,13.4
2015-09-30 19:00:00,36.0,15.6,14.0
2015-09-30 20:00:00,41.0,15.1,14.1
2015-09-30 21:00:00,32.0,14.8,13.8
2015-09-30 22:00:00,30.0,14.6,13.1
2015-09-30 23:00:00,31.0,14.7,13.2
2015-10-01 00:00:00,41.0,14.7,13.7
2015-10-01 01:00:00,45.0,14.9,14.1
2015-10-01 02:00:00,20.0,15.4,11.6
2015-10-01 03:00:00,3.0,16.0,5.6
2015-10-01 04:00:00,7.0,15.6,4.3
2015-10-01 05:00:00,7.0,15.5,1.6
2015-10-01 06:00:00,3.0,14.7,-1.4
2015-10-01 09:00:00,4.0,16.4,0.5
2015-10-01 10:00:00,5.0,16.9,1.3
2015-10-01 11:00:00,3.0,17.6,-0.7
2015-10-01 12:00:00,8.0,18.5,0.1
2015-10-01 13:00:00,6.0,19.6,-0.4
2015-10-01 14:00:00,7.0,20.4,0.8
2015-10-01 15:00:00,7.0,21.2,0.4
2015-10-01 16:00:00,11.0,21.5,1.2
2015-10-01 17:00:00,12.0,21.4,1.6
2015-10-01 18:00:00,11.0,20.2,1.6
2015-10-01 19:00:00,11.0,18.9,2.7
2015-10-01 20:00:00,17.0,17.0,4.0
2015-10-01 21:00:00,22.0,16.2,4.2
2015-10-01 22:00:00,19.0,13.0,6.8
2015-10-01 23:00:00,30.0,12.2,7.3
2015-10-02 00:00:00,22.0,11.7,7.4
2015-10-02 01:00:00,29.0,11.0,7.7
2015-10-02 02:00:00,24.0,10.4,8.2
2015-10-02 03:00:00,25.0,9.5,7.4
2015-10-02 04:00:00,19.0,10.5,7.7
2015-10-02 05:00:00,17.0,9.7,7.6
2015-10-02 06:00:00,20.0,9.4,7.8
2015-10-02 07:00:00,21.0,10.2,8.3
2015-10-02 08:00:00,19.0,16.3,7.2
2015-10-02 09:00:00,20.0,19.4,6.1
2015-10-02 10:00:00,26.0,21.0,6.1
2015-10-02 11:00:00,22.0,23.1,6.8
2015-10-02 12:00:00,21.0,24.3,5.6
2015-10-02 13:00:00,16.0,25.5,6.2
2015-10-02 14:00:00,17.0,25.9,5.5
2015-10-02 15:00:00,19.0,26.1,5.1
2015-10-02 16:00:00,19.0,25.8,5.4
2015-10-02 17:00:00,19.0,25.1,4.2
2015-10-02 18:00:00,21.0,23.6,5.5
2015-10-02 19:00:00,29.0,22.8,7.7
2015-10-02 20:00:00,42.0,21.8,9.0
2015-10-02 21:00:00,43.0,19.6,9.8
2015-10-02 22:00:00,39.0,18.5,9.8
2015-10-02 23:00:00,47.0,16.9,8.8
2015-10-03 00:00:00,46.0,15.6,9.0
2015-10-03 01:00:00,19.0,20.7,4.3
2015-10-03 02:00:00,10.0,19.0,5.1
2015-10-03 03:00:00,11.0,14.1,6.9
2015-10-03 04:00:00,14.0,13.3,7.3
2015-10-03 05:00:00,10.0,11.4,7.9
2015-10-03 06:00:00,8.0,9.9,7.5
2015-10-03 07:00:00,13.0,11.6,8.6
2015-10-03 08:00:00,14.0,17.2,6.4
2015-10-03 09:00:00,17.0,19.3,5.7
2015-10-03 10:00:00,14.0,20.2,7.9
2015-10-03 11:00:00,20.0,21.5,6.2
2015-10-03 12:00:00,27.0,22.4,6.6
2015-10-03 13:00:00,26.0,23.6,6.8
2015-10-03 14:00:00,26.0,24.0,7.2
2015-10-03 15:00:00,26.0,24.1,7.7
2015-10-03 16:00:00,23.0,24.1,8.1
2015-10-03 17:00:00,27.0,23.5,9.5
2015-10-03 18:00:00,36.0,22.7,10.2
2015-10-03 19:00:00,39.0,21.6,10.1
2015-10-03 20:00:00,48.0,20.7,10.2
2015-10-03 21:00:00,52.0,16.6,11.7
2015-10-03 22:00:00,56.0,18.3,11.1
2015-10-03 23:00:00,63.0,15.2,12.1
2015-10-04 00:00:00,58.0,14.2,12.1
2015-10-04 01:00:00,63.0,14.1,12.0
2015-10-04 02:00:00,63.0,13.1,11.8
2015-10-04 03:00:00,69.0,12.7,11.4
2015-10-04 04:00:00,67.0,12.7,11.6
2015-10-04 05:00:00,62.0,12.7,11.8
2015-10-04 06:00:00,67.0,12.2,11.4
2015-10-04 07:00:00,55.0,12.5,11.9
2015-10-04 08:00:00,58.0,14.3,12.0
2015-10-04 09:00:00,58.0,16.2,12.2
2015-10-04 10:00:00,63.0,18.5,11.6
2015-10-04 11:00:00,77.0,19.7,12.0
2015-10-04 12:00:00,92.0,21.4,12.5
2015-10-04 13:00:00,106.0,22.9,12.2
2015-10-04 14:00:00,117.0,24.2,12.2
2015-10-04 15:00:00,130.0,24.7,10.9
2015-10-04 16:00:00,156.0,24.5,10.4
2015-10-04 17:00:00,180.0,23.7,10.7
2015-10-04 18:00:00,193.0,20.1,13.1
2015-10-04 19:00:00,217.0,17.5,13.6
2015-10-04 20:00:00,224.0,17.0,13.5
2015-10-04 21:00:00,220.0,16.2,13.7
2015-10-04 22:00:00,208.0,15.5,13.5
2015-10-04 23:00:00,193.0,15.0,13.4
2015-10-05 00:00:00,185.0,14.8,13.3
2015-10-05 01:00:00,176.0,14.3,13.0
2015-10-05 02:00:00,161.0,13.7,12.9
2015-10-05 03:00:00,161.0,13.3,12.5
2015-10-05 04:00:00,160.0,12.9,12.4
2015-10-05 05:00:00,163.0,13.3,12.5
2015-10-05 06:00:00,166.0,12.6,12.1
2015-10-05 07:00:00,160.0,12.4,12.1
2015-10-05 08:00:00,180.0,14.2,13.4
2015-10-05 09:00:00,181.0,16.5,13.0
2015-10-05 10:00:00,199.0,18.5,13.6
2015-10-05 11:00:00,226.0,20.1,14.0
2015-10-05 12:00:00,245.0,21.6,14.3
2015-10-05 13:00:00,237.0,23.0,14.0
2015-10-05 14:00:00,253.0,24.1,13.6
2015-10-05 15:00:00,259.0,24.6,14.1
2015-10-05 16:00:00,254.0,24.3,14.4
2015-10-05 17:00:00,256.0,23.3,15.4
2015-10-05 18:00:00,205.0,20.8,15.6
2015-10-05 19:00:00,219.0,18.4,15.8
2015-10-05 20:00:00,259.0,17.4,15.6
2015-10-05 21:00:00,292.0,16.7,15.4
2015-10-05 22:00:00,310.0,16.5,15.4
2015-10-05 23:00:00,301.0,15.8,15.0
2015-10-06 00:00:00,361.0,15.7,14.9
2015-10-06 01:00:00,397.0,16.0,14.9
2015-10-06 02:00:00,377.0,15.0,14.4
2015-10-06 03:00:00,316.0,14.6,14.1
2015-10-06 04:00:00,287.0,14.6,14.0
2015-10-06 05:00:00,269.0,14.5,13.9
2015-10-06 06:00:00,247.0,13.8,13.3
2015-10-06 07:00:00,256.0,14.6,14.1
2015-10-06 08:00:00,270.0,15.8,14.5
2015-10-06 09:00:00,287.0,17.7,14.6
2015-10-06 10:00:00,262.0,19.7,14.7
